Item,Open,Close,Volume
63,0.8638905245679392,0.867011549890678,0.39966392102144005
64,0.8610690366106898,0.8657053703276193,0.38198976759538494
65,0.8623857665958402,0.8634917419614475,0.5018529354398283
66,0.8618994760828708,0.8604086798011606,0.41646786994943813
67,0.8618143192087772,0.8610521590261279,0.48614424389731586
68,0.8625573608710012,0.8639771811477189,0.43319680124829335
69,0.8669255449465912,0.8645042660335315,0.4185683635654379
70,0.8635031568808754,0.8674215997208076,0.4893399948988012
71,0.8634112771445549,0.8651368532962177,0.4308412476932079
72,0.86058221256758,0.8629799271126161,0.4415987757122924
73,0.8580972969498165,0.8595349746546485,0.7788780363385396
74,0.852224995138296,0.855988897894507,0.43415702690132185
75,0.8499580938682988,0.8535121542206688,0.42531995018829427
76,0.8492527218926457,0.8513623825318298,0.5343805794361676
77,0.8403593790663412,0.8480005078643195,0.4566473121183478
78,0.8314339156493841,0.8338084056124629,0.4215840722569804
79,0.8344909188357418,0.8330971186340196,0.48821473046165853
80,0.8342384362554317,0.8343470231224109,0.4656344240896611
81,0.8395168810480712,0.8313766178884342,0.48675938845628725
82,0.8433087089861223,0.8441838409161481,0.37183238060944324
83,0.8408085334775169,0.8420263807929943,0.5526998844728511
84,0.8366424635134088,0.8389827219064107,0.35172765599915984
85,0.8288971375691255,0.8375032322130019,0.3284721909648768
86,0.8351530721381798,0.8343885620449761,0.3155691587523068
87,0.8344198480861814,0.8346766647504978,0.3138137462303642
88,0.8355574071764454,0.8330217292778775,0.3301825929093337
89,0.8361239457037587,0.8345902766550989,0.33967982475881836
90,0.8300870926520251,0.8393906360330049,0.35493841052647374
91,0.8263488345275553,0.8286669787046369,0.4043000105024681
92,0.8292730869462687,0.8270683183066835,0.45109600756177703
93,0.8434710192358349,0.8312355564823511,0.45403669862417667
94,0.8460493086382225,0.8462236252670913,0.3848554410286417
95,0.8459389675023964,0.8448087397445193,0.39108190424749817
96,0.8413347345582837,0.8445201031541189,0.34000990232704686
97,0.8379297407225191,0.8371178494498005,0.3441508754557321
98,0.843660007740947,0.8363354444676122,0.44245397668452086
99,0.8455253484933191,0.8475264945252078,0.4041799822958395
100,0.8495029635370924,0.8495297587994867,0.3804744114866994
101,0.8497793498521614,0.85133835618143,0.30697213845253635
102,0.8474950544068501,0.8499382068656333,0.3679314638940151
103,0.844718919407288,0.8462908990263419,0.4055753101978965
104,0.8445429499117917,0.8457518543538175,0.49273079173605794
105,0.8421968677423682,0.8428913296807604,0.4801128265142309
106,0.8368408426953605,0.8389110699631136,0.4489054927908059
107,0.832694941481844,0.8355864628110979,0.4159277430196096
108,0.8288654438572222,0.8337407046359627,0.5985056488274745
109,0.827388111028082,0.8290638941466476,0.40484013743229663
110,0.8245568055152438,0.82372886822559,0.44393932574154926
111,0.8212359013840181,0.8182473348899725,0.4136021965161813
112,0.8219976177485301,0.8219050007519929,0.5317549624161678
113,0.8247195426437056,0.8236386358856972,0.45841772816611903
114,0.8207698863276686,0.8252225601315483,0.36703125234430095
115,0.8219002956223195,0.8216130538019769,0.364135571859387
116,0.8243060302860196,0.8246195519500418,0.35463834000990235
117,0.818776703558128,0.8250580062599445,0.34085009977344677
118,0.8190181947619036,0.8204298891879572,0.33586892919836164
119,0.8152340501496061,0.8192845260289844,0.3892814811480698
120,0.8120782307887336,0.8125558646250383,0.3588243237160733
121,0.810497066383212,0.8125257515496332,0.39298735202772656
122,0.8090453446399172,0.81284396733056,0.35082744444944564
123,0.8128300228916289,0.8076882314332084,0.4681700199546894
124,0.816594532338112,0.8163337690160345,0.39801353318029736
125,0.8111019148332647,0.8163938882805223,0.2676629007816837
126,0.8087142146356839,0.8093061128896123,0.4573824848839477
127,0.8162968034515056,0.8058834782410861,0.49262576705525796
128,0.8100123765699375,0.8150456359100197,0.39474276454966917
129,0.8121339348867872,0.8071754555369216,0.4257400489114942
130,0.8134173704603392,0.812582133401276,0.3502873175196171
131,0.8104800990320103,0.8117734596428502,0.5401119263026811
132,0.8119586056820959,0.8119117446835432,0.3934974719058979
133,0.8151499603904301,0.8126082954552113,0.42623516526383703
134,0.8181473111371481,0.815730760834528,0.4527914059804054
135,0.8139675819272559,0.8191122837230654,0.4215840722569804
136,0.8080219683756745,0.8112004577050999,0.8924847339124694
137,0.8056048154020538,0.809867582203227,0.46329387406040423
138,0.8083924754175645,0.8106691014668902,0.43012107845343656
139,0.8037002043180524,0.8081492171065036,0.4727610988582317
140,0.8038706247722679,0.803075491175178,0.7796882267332823
141,0.8010847789231451,0.8050601750528606,0.583322080688962
142,0.7989429451496758,0.800170117274614,0.48299350347331627
143,0.7990418679755814,0.7996868137372043,0.3975784309312689
144,0.7976163976089367,0.7976388070670674,0.41280700964726713
145,0.8003235960887737,0.800252661180192,0.3921621581071552
146,0.7974311440879917,0.8014691423429098,0.4820482813461164
147,0.7913369861838729,0.7980734171871492,0.40257460503218256
148,0.7923155431298422,0.7906635818254916,0.5448830475161663
149,0.7921532328254927,0.7918018972120041,0.3516826454216741
150,0.7935005894076287,0.7945797712571806,0.29945537201242295
151,0.793107779385312,0.7947257447321884,0.3909318689892125
152,0.7868928225536095,0.7908696745649874,0.41225187919161005
153,0.7846777837461075,0.7867959789794813,0.35489339994898805
154,0.7824431097727912,0.7844406484906986,0.4016593899566398
155,0.7731826747160427,0.7795205844686958,0.5352807909858817
156,0.7667011491794969,0.7717667984347526,0.6214160327677004
157,0.7812629723001173,0.7687001810222,0.6223312478432432
158,0.7888198433240655,0.789083501769461,0.454861892544748
159,0.785495204208673,0.7892032064135578,0.4572474531514906
160,0.7838319776224195,0.7845379285483788,0.4202337549324091
161,0.7856093869800574,0.7857850566713805,0.4190034658144664
162,0.7873998152926741,0.7870802374951821,0.41249193560486713
163,0.7908850572520564,0.7888664102907085,0.39697828989812606
164,0.7891902436599275,0.7908619861306724,0.40170440053412554
165,0.7857906921594161,0.7905700391806566,0.37891404480052815
166,0.7890028558545102,0.7875373789786565,0.39955889634064007
167,0.7850236401110421,0.7878889113082813,0.45387165984006245
168,0.78645455281294,0.7874509908832575,0.49571649337594337
169,0.787631488940861,0.7854592592877877,0.41972363505423776
170,0.7889788454683603,0.7869381082646684,0.48248338359514487
171,0.7891825603341741,0.7891698898648599,0.4460248158317205
172,0.7902113789883066,0.7888287156126373,0.48032287587583083
173,0.7850514921873873,0.7899784569009832,0.5097747970773132
174,0.7745655666456405,0.7772817550960439,0.5011027591483999
175,0.7666164191295156,0.765465165493549,0.5419123494021095
176,0.7572505517966907,0.7671573685363374,0.456152195766005
177,0.7625415886655597,0.75763214585897,0.4296709726785795
178,0.7657034906524903,0.7641267372062236,0.38224482753447064
179,0.7615160781168447,0.7703398464031662,0.331322860872305
180,0.7657198177128869,0.7602980036943642,0.34118017734167533
181,0.7698864212617723,0.7678762371174467,0.38898141063149844
182,0.7702345186172074,0.7711260955751752,0.37015198571664343
183,0.7715403638225774,0.771493431881333,0.33318329807504765
184,0.7704252144734055,0.7713884633893381,0.3170545078093352
185,0.7707507953817202,0.7717629542449317,0.3650507869349297
186,0.7757386610833664,0.7709538533239294,0.4149525138407526
187,0.7697219767275875,0.7732003710762231,0.3435507344225893
188,0.7713736783525292,0.7710665102502393,0.4159877571229239
189,0.7732952567877321,0.7717777971740095,0.4431441388726351
190,0.7712435953994975,0.7753462985205678,0.39382754947412646
191,0.7719517418957912,0.7715645499397509,0.3449460623246463
192,0.7646517287271254,0.7738706530716536,0.4369926932829215
193,0.7617127498930735,0.7656412519892889,0.39154701354818383
194,0.7718806711462306,0.7681420220135272,0.42695533450360834
195,0.7702754963545592,0.7714147322202488,0.40755577560726775
196,0.7700214130199171,0.7716728286820146,0.4751316559391457
197,0.7872817908857311,0.7720396311032934,0.5414922506789096
198,0.7850930034548796,0.7850436566722051,0.3678864533165294
199,0.787775658018426,0.7855225820802417,0.7904907653298525
200,0.7879887635610793,0.7866123108264026,0.3840152435822418
201,0.7828261022395192,0.7874624167304177,0.44737513315629174
202,0.7813957230677616,0.7812990688299072,0.3576990592789306
203,0.7841647083263475,0.7837107811703324,0.42137402289538045
204,0.7852427216283627,0.7848862573500371,0.46063824998874736
205,0.7822546549070931,0.7824373842164197,0.4014193335433827
206,0.7864135750755882,0.7823029434202208,0.43265667431846483
207,0.7861104038537284,0.7860770036213961,0.39942386460818297
208,0.7872479629439925,0.7876942444159455,0.3874060404194986
209,0.7901458572800276,0.7905028721983817,0.36910173890864356
210,0.796711045697,0.7903530544788796,0.4673598295599466
211,0.7873341869330038,0.7965081800601964,0.5767505363760483
212,0.7805915349722309,0.7799251882903483,0.49631663440908613
213,0.7792163264230233,0.7813029130197279,0.37228248638430034
214,0.7761129030547865,0.7804456526209499,0.4262951793671513
215,0.7796807407796781,0.7798202198530265,0.4406535535850925
216,0.7741186531703282,0.7779219240160694,0.4532865223327482
217,0.7712785972168189,0.7761395954650373,0.4928208128910294
218,0.7658532087713367,0.7696362478590378,0.4984321315509145
219,0.7693051563191208,0.7694021777476722,0.5186868914194835
220,0.7625825664029114,0.7689697033311255,0.5640875605767356
221,0.7554770907806388,0.7630950987979915,0.5223777587733117
222,0.7535275536176996,0.7580514858873976,0.4594229643966332
223,0.7465717961142736,0.7502446283614267,0.4558371217236051
224,0.7384035671354646,0.7449430257660429,0.47546173350737425
225,0.7377238062456567,0.7384882648003955,0.4080959025370962
226,0.7409107857336551,0.7404537276196278,0.4069856416257821
227,0.7364300195317385,0.7383832963084006,0.41006136442063884
228,0.7330753941648024,0.7394243316919066,0.5038334008491996
229,0.7272909169873508,0.7292249828292879,0.5083344585977705
230,0.7308680386830538,0.7295546244573744,0.6275374713057569
231,0.7302861334495966,0.728086667442775,0.548138812620966
232,0.7365944640659233,0.733938954111795,0.4634139022670328
233,0.7406780449705505,0.7406445502674693,0.5021980165338855
234,0.7391968705058521,0.7410344179370197,0.5226028116607403
235,0.734729230019579,0.7392629813482688,0.5458732802208519
236,0.7238127181175537,0.7307449436208303,0.5492040629547944
237,0.723818694037584,0.7245744411162106,0.47753222007171686
238,0.7238335271043138,0.7260725112062151,0.6404254999924982
239,0.7248437777075497,0.7208867690651074,0.440113426655264
240,0.7253453281659977,0.724840759951843,0.4071206733582392
241,0.7267707985326427,0.7260462423753041,0.5003525828569714
242,0.7302521988018299,0.7292698320567946,0.3831450390841848
243,0.7309991888056401,0.7295579347623166,0.44692502738143464
244,0.7288776304341537,0.7330176234270592,0.49172555550554387
245,0.7282749162139365,0.7276186339970195,0.4366026016113787
246,0.731283258391826,0.7293600643420145,0.4180732472130951
247,0.7299474268802751,0.7335381944799634,0.40402994703755385
248,0.7309090164204056,0.7300111252789944,0.3923572039429266
249,0.7290720612745188,0.7323550298659437,0.40749576150395345
250,0.7280842203577381,0.7290527405780421,0.4962716238316004
251,0.7259157083835063,0.7225378602932336,0.395342905582812
252,0.7260408825860624,0.7256640631400687,0.24550269313288625
253,0.7330808365000555,0.7264240435358399,0.26997344375928345
254,0.7319416767647334,0.7325124292427848,0.22524793326431714
255,0.7300374925048446,0.7318985290989971,0.22482783454111718
256,0.7308062519589417,0.7310822736285588,0.37490810340430003
257,0.7333354533648379,0.7323441379583356,0.372432521642586
258,0.730692069187557,0.734129670037334,0.4136021965161813
259,0.7261064042397046,0.7291238585817871,0.4409536241016639
260,0.7300593686611593,0.7269560404359042,0.8477892304691603
261,0.7247317292206373,0.7274388100337615,0.5235330302621116
262,0.7282629643738755,0.7241742154239311,0.6001710401944457
263,0.7269560520535877,0.7306629336548044,0.5701489850114777
264,0.7224751791456429,0.7243874627128629,0.48798967757422995
265,0.7148888553456544,0.722223488756801,0.4892049631663441
266,0.7109872198565542,0.7144577429908189,0.4743514725960601
267,0.6936154337399963,0.7108935129966577,0.5653178496946782
268,0.6924090448906722,0.6946096226715882,0.4149225067890955
269,0.6937443428720825,0.6926665844387728,0.4641940856101184
270,0.689204030936554,0.6901614362851617,0.11479197611438686
271,0.6885456126182833,0.6913374464044185,0.15062039579301137
272,0.6878048119465595,0.687600546941762,0.23429505933894468
273,0.6838944260167884,0.6874922681448251,0.10967577380684461
274,0.6870672126742258,0.6861965534361446,0.12010322425770055
275,0.6855144338751896,0.6891620466011964,0.05623321480547929
276,0.6812417577594224,0.6853917238675394,0.1042294939310738
277,0.6787760504833612,0.6821490199045738,0.1153771136217011
278,0.6748579812278365,0.6784760839508993,0.1081904247498162
279,0.6752213384741134,0.6736232937428205,0.1522407765824969
280,0.6730845202117849,0.6755855530340865,0.12232374608032888
281,0.6754682720131423,0.6736348263669562,0.11839282231324362
282,0.6726468908165578,0.6766374803252003,0.1384075257685556
283,0.673660876349324,0.6736648326107123,0.15579661220386792
284,0.6684638535012478,0.6725150913223664,0.14836986691872592
285,0.6587106184267221,0.6703402254586964,0.23402499587403042
286,0.6430909507546784,0.6584109789298916,0.2471080703965432
287,0.6394915260239115,0.644362714449508,0.10714017794181632
288,0.6254640141885606,0.6403638743352651,0.12758998364615687
289,0.6218420730653106,0.6200625635540299,0.1340565032782704
290,0.6245957983784175,0.6223801993647414,0.10419948687941666
291,0.6267250400210205,0.6239641236105927,0.1203282771451291
292,0.6344026032665244,0.6281990627080875,0.13933774436992694
293,0.635405704128784,0.6339572729020667,0.1525408470990683
294,0.6363448840370964,0.6349834653018215,0.14919506083929723
295,0.6385861741666118,0.6354476545577563,0.1127064860242157
296,0.6314281957910388,0.6370687395421263,0.11692247678204377
297,0.6370404384025239,0.6354252299166662,0.11219636614604432
298,0.6365280032735692,0.6383644543054803,0.12022325246432912
299,0.6340961239392467,0.6341372036423005,0.1641385725645527
300,0.6346008757970849,0.6350468948712514,0.12065835471335763
301,0.6354937422841833,0.6372485635053844,0.11947307617290064
302,0.6336825049301698,0.6350244702848344,0.09930833745930294
303,0.6331792470659984,0.6308944996793348,0.10134881697198841
304,0.635446681866136,0.6337364439557956,0.11798772711587223
305,0.6305823897219878,0.6315800517117459,0.11215135556855861
306,0.6330033842765299,0.6340545529597466,0.09575250183793191
307,0.6426085019319042,0.6332049809406104,0.1203282771451291
308,0.6412163259768576,0.6441603591775306,0.09557245952798907
309,0.6418938458761656,0.639319101538914,0.11143118632878726
310,0.6410781328193232,0.6408504881776166,0.10539976894570224
311,0.6369847343044703,0.6415355063251491,0.10169389806604552
312,0.6403820448691184,0.6353803807438322,0.10697513915770206
313,0.641033313391776,0.6400495027988323,0.09018619375553255
314,0.6356898804756348,0.6430183063234994,0.1906347991778068
315,0.6433980703181245,0.6340135479767336,0.1312358404224993
316,0.6388817687687459,0.6447180909689535,0.13389146449415615
317,0.6311774206164515,0.6386526637879778,0.11360669757392987
318,0.6376545709326618,0.6313553785756542,0.13068070996684222
319,0.6463746120780821,0.640464998637439,0.11816776942581507
320,0.6445388308077781,0.6476278430535637,0.0969527839042175
321,0.6347698022576334,0.6422282129069962,0.12855020929918531
322,0.6353379414846415,0.6332760989990284,0.09608257940616044
323,0.6342157491005215,0.6327407917393489,0.10454456797347376
324,0.6376245846264813,0.6329393028215056,0.405245232629668
325,0.6271178500433375,0.6377877149548846,0.1367421344015844
326,0.6297666766105083,0.6280716696296756,0.14245847774226944
327,0.6401258272500041,0.6298201477471308,0.14166329087335525
328,0.627338532260353,0.6439433744757536,0.14230844248398375
329,0.6478394594823841,0.6308424959570648,0.16842958095152363
330,0.6523480777060088,0.6524089813183459,0.10599990997884502
331,0.6545893678901612,0.6549365541130473,0.08876085880181843
332,0.6527147431123405,0.6555914592398479,0.11297654948912995
333,0.6512182019961351,0.6530678374666162,0.09893324931358868
334,0.647424239773612,0.6490952661286112,0.09957840092421719
335,0.6496167621339938,0.648088188010331,0.13479167604387032
336,0.652598852935233,0.6510088320025492,0.09078633478867533
337,0.6487747977005011,0.6536708455934496,0.08412476932079038
338,0.6513225671572941,0.6477885526806736,0.10550479362650222
339,0.651502378342986,0.6506867720318016,0.08412476932079038
340,0.6551242127055709,0.6524948355288657,0.09581251594124619
341,0.6568419695689319,0.656093449896156,0.09839312238376018
342,0.6550345739051137,0.6551158441367532,0.09758293198901742
343,0.657728753429972,0.6563815526563509,0.12716988492295692
344,0.6567108195009826,0.6588488993549154,0.09351697648947502
345,0.6551018030191157,0.6575498742866196,0.09390706816101783
346,0.6593301932921133,0.6563514395809459,0.08876085880181843
347,0.6579156076506117,0.6609457062193561,0.08092901831930503
348,0.6583013746379806,0.6576882661042883,0.07977374683050517
349,0.6541178037378933,0.6597138481880086,0.09461223387496061
350,0.6553416935231965,0.653270085961618,0.08157416992993353
351,0.6551543057177794,0.6553143552189099,0.07753822148204828
352,0.6553641032096517,0.6551086896419903,0.09512235375313198
353,0.6477646537486564,0.6558872503796845,0.1260446204858142
354,0.6449578922067455,0.6454184859851159,0.08415477637244752
355,0.6428625852119091,0.6455797295517779,0.10523473016158796
356,0.6476744814180587,0.6433255233104961,0.12193365440878605
357,0.6494966034425788,0.6482865923701852,0.11261646486924427
358,0.6499347664225833,0.6498027088625603,0.15474636539586803
359,0.6509450170804559,0.6511208482123311,0.11603726875815816
360,0.6516148536540106,0.6519857971000974,0.1544763019309538
361,0.6529315836391608,0.6520721851954961,0.11546713477667252
362,0.656052507834103,0.6531279567311042,0.10262411666741685
363,0.6543948303437678,0.6573809422856428,0.11897795982055782
364,0.6579905200903674,0.6544494063858167,0.11761263897015799
365,0.6575937616718271,0.6587029258799076,0.12725990607792834
366,0.653245746292192,0.6567336188708545,0.11617230049061529
367,0.6542527954960381,0.6553143552189099,0.10071866888718849
368,0.6535605491813915,0.6544122455926248,0.17296064575175168
369,0.6483929790547186,0.6538578240514704,0.11798772711587223
370,0.6452501787034618,0.646515689666313,0.108790565782959
371,0.6399143224070458,0.6451789699199463,0.12266882717438597
372,0.6345823077461882,0.6385777015944121,0.10873055167964471
373,0.6241844203052037,0.6341934786622943,0.12760498717198543
374,0.6216175492127367,0.6204781661149391,0.10976579496181603
375,0.6152376143167091,0.6217213432711441,0.12691482498387122
376,0.6205362278599403,0.6174568250377965,0.14289357999129795
377,0.6216175492127367,0.6234025475746755,0.11065100298570164
378,0.61006289444906,0.6223430385715493,0.1869739388756358
379,0.5960353825590723,0.6094778319828826,0.1469895425424975
380,0.5815287300063651,0.5938981808637961,0.1557065910488965
381,0.590527505163383,0.5791647914589041,0.19554095212374908
382,0.6228409054132628,0.5934077228316238,0.34596630208098905
383,0.6172394408208929,0.626775954920995,0.13452161257895606
384,0.6166144236202487,0.6141879590208955,0.1215735697889004
385,0.6163226706536725,0.6168615052906049,0.11510705015678684
386,0.6113801579643507,0.6155022541808455,0.1364870744624987
387,0.6111927701589336,0.6084106345454415,0.3604897150830445
388,0.6040239071128541,0.6115783762601683,0.1253394547718714
389,0.609565185680807,0.6064976026110556,0.12861022340249958
390,0.6099541540129289,0.6083920542035187,0.12802508589518538
391,0.6164958656285285,0.6115445258265912,0.1399528889288983
392,0.622414160743179,0.618808387713241,0.12322395763004305
393,0.6241166576610612,0.6253609626214472,0.0919416062774752
394,0.622036610611704,0.6264468471777872,0.09429715983256065
395,0.6222721258954491,0.6227962290882271,0.10553480067815936
396,0.6162330318532153,0.6218148858613058,0.0952123749081034
397,0.614818552917742,0.6156220656019182,0.11081604176981591
398,0.6142312053490316,0.6173442748884624,0.10074867593884562
399,0.612346229430845,0.6146712625583053,0.10520472310993083
400,0.6198287215998151,0.6145361810455784,0.2085190019654619
401,0.6162964192770223,0.6192392603658043,0.0971928403174746
402,0.6180814052543857,0.6167826988525453,0.09081634184033248
403,0.611282942544168,0.6180522515619639,0.10617995228878786
404,0.5998146184208939,0.6100995272832878,0.11713252614364376
405,0.598822935868555,0.5984474915523968,0.1190979880271864
406,0.5950137137005528,0.5988854119227471,0.15540652053232512
407,0.5992120109067048,0.5953021744240868,0.13071071701849934
408,0.5985082396307465,0.6002894054830379,0.10608993113381644
409,0.6094455605741693,0.6004731804130925,0.14230844248398375
410,0.6001736005014721,0.6103543134947846,0.12007321720604343
411,0.6099732556486028,0.6007651273631084,0.11737258255690088
412,0.6099732556486028,0.610889513922815,0.12025325951598624
413,0.6213328393357458,0.6103766313042257,0.1184978469940436
414,0.6108223698230718,0.6222533401712085,0.10109375703290273
415,0.6117615496767472,0.6100918388489728,0.11579721234490105
416,0.6066503239389331,0.6119901346312567,0.10744024845838772
417,0.6074250593130606,0.6076206479605875,0.10970578085850174
418,0.6112791008539731,0.607103921097504,0.1299455372012423
419,0.6186950041997462,0.6125521378297504,0.13300625647027053
420,0.6139431873666228,0.6202200696531736,0.10756027666501627
421,0.615544627228764,0.613794887823379,0.19243522227723517
422,0.6270616123605067,0.616917780365272,0.13879761744009844
423,0.6255459696632644,0.6284424230177511,0.15105549804203988
424,0.6250673624760484,0.6256414837243032,0.1262696733732427
425,0.6252617933164136,0.6249263525013656,0.11306657064410137
426,0.6249400540436573,0.6263757291740423,0.1886093231909499
427,0.6308293232610166,0.6252149891464396,0.141498252089241
428,0.6290072011818597,0.6314340782367382,0.13773236710627
429,0.6264179204029375,0.6291011723343725,0.12214370377038604
430,0.6197576508502545,0.6263981537604593,0.12149855215975754
431,0.621710922997361,0.6205645542650112,0.16466369596855263
432,0.6209624389998838,0.6221483717338868,0.11417683155541551
433,0.6116419245701095,0.6211560297677088,0.12497937015198572
434,0.6023361365556735,0.610930518905828,0.10894060104124469
435,0.6031633746284646,0.6019181789017232,0.1480697964021545
436,0.6014647193461407,0.6030417581908071,0.10739523788090201
437,0.6086707184940137,0.601128192316869,0.12259380954524314
438,0.6041997699023227,0.6106462603901271,0.1365320850399844
439,0.610350805725441,0.6044829124896166,0.1602676629007817
440,0.6147961432312868,0.6117916235491001,0.11525708541507253
441,0.6072753411395774,0.61483966061973,0.1447540171940406
442,0.610242705580115,0.60895352346246,0.14131820977929815
443,0.6067627993045946,0.6106795769388252,0.10640500517621641
444,0.5991256802116653,0.606111579131326,0.11665241331712951
445,0.5998632794839992,0.6007689715529292,0.09309687776627507
446,0.5976368224212135,0.5996940857358464,0.11356168699644416
447,0.603290683060856,0.5989756442626402,0.11377173635804415
448,0.6040501584895046,0.6033484412929248,0.1305906888118708
449,0.6033392374179332,0.6056063849470515,0.11402679629712982
450,0.5974270249293414,0.6044271712998285,0.4693402949693178
451,0.5886791317075757,0.5978220587298002,0.16440863602946693
452,0.5847430279859315,0.58930775846988,0.16548888988912397
453,0.5829842933852184,0.5852493329760282,0.12665976504478554
454,0.5824564915501199,0.5840247362164191,0.13194100613644208
455,0.5719388722964698,0.5831597873833262,0.1725555505543803
456,0.5714504475536651,0.5712311815163761,0.163778487944667
457,0.5694353886824466,0.5715170417960601,0.16245817767175288
458,0.573888302808018,0.569534600344215,0.14999024770821145
459,0.570643911816243,0.575540442200255,0.13785239531289853
460,0.5681148170617378,0.5718675062465807,0.14778472941141169
461,0.5654468889135299,0.5684302422229282,0.12407915860227152
462,0.5629882246724169,0.5659929017681198,0.1441238691092407
463,0.5462966263244163,0.5641208747620734,0.1449940736072977
464,0.5511309322170208,0.5450628478593459,0.1767565377863798
465,0.5554226032077971,0.5518133999648298,0.13513675713792742
466,0.5440407164855905,0.554947184469004,0.12859521987667102
467,0.5393670134916122,0.5433401046332496,0.12784504358524254
468,0.5498327702827672,0.5404308865428648,0.13467164783724175
469,0.5392736397069879,0.550757628429222,0.14077808284946963
470,0.5389365338373614,0.5382554867396426,0.18893940075917842
471,0.5429140421751066,0.5394276526690788,0.14484403834901202
472,0.528392663207061,0.5416364757433012,0.1735457832590659
473,0.5171598009871994,0.5275624763715585,0.20047711212134853
474,0.4996339215314596,0.5153938205545601,0.18625376963586443
475,0.5109000781629195,0.4982449813963976,0.24554770371037193
476,0.51842851020005,0.5121626492157302,0.17086015213575192
477,0.5167784626004988,0.5176102787019464,0.17903707371232241
478,0.5245423565956788,0.5183029852837937,0.2362605212224873
479,0.5393183524285069,0.5280304564561629,0.19594604732112048
480,0.5344950379670736,0.5395998949203243,0.18466339589803604
481,0.5266562849124704,0.5352304081949818,0.20023705570809142
482,0.539441925931368,0.5252186251457603,0.17674153426055125
483,0.5412678895914463,0.5413822235260298,0.15909738788615327
484,0.5214143893111517,0.5423182903628676,0.3143688766860212
485,0.5143127019441049,0.520631513002113,0.182607912859522
